book_id,title,subtitle,author,synopsis,domain,themes,average_rating,language,preview_link,thumbnail,search_category,difficulty_level,source
29625,Ultimate Spider-Man Vol. 11: Carnage (Trade Paperback),Ultimate Spider-Man (2000 - 2009),,"The ULTIMATE titles are well known for adding a unique twist to classic Marvel characters...and you better believe they're about to get a whole lot more twisted! One of the most ruthless villains in the history of the Marvel Universe, the fan-favorite Carnage, gets the Ultimate treatment! And though young Peter Parker has proven himself time and time again on the field of battle, can even he hope to defeat this heartless killing machine? Collecting ULTIMATE SPIDER-MAN #60-65.",Comics,Ultimate Spider-Man (2000 - 2009)  ,,en,,,comics,medium,Marvel/DC Comics Dataset
418,All-New Iron Manual (2008) #1,All-New Iron Manual (2008),"Anthony Flamini, David Wiltfong, Ronald Byrd, Al Sjoerdsma","These are the chronicles of Tony Stark: the playboy, the genius inventor, the philanthropist, the director of S.H.I.E.L.D., the futurist, the hero. This Handbook is the definitive resource to the world of Iron Man, featuring Tony's closest allies (Happy and Pepper Hogan, War Machine, the Order) and deadliest foes (Justin Hammer, Mandarin, Obadiah Stane)! Includes a complete gallery of the Iron Man armors, plus all-new schematics of key armors and the S.H.I.E.L.D. Helicarrier!",Comics,All-New Iron Manual (2008)  Comic  Marvel Universe, Rated T,en,,,comics,medium,Marvel/DC Comics Dataset
1439,Annihilation: Nova (2006) #3,Annihilation: Nova (2006),Gabriele Dell'otto,"GUEST STARRING QUASAR!
Escaping ahead of the overwhelming Annihilation Wave, Nova and his companions Drax and Cammi find shelter on a colony world where the population is engaged in a panicked evacuation effort. But can even the power of Quasar and an alien armada keep the innocents safe when the hostile forces roll in? Is it time for Nova to stop running and start fighting back? Or, for the sake of the Universe, is that the LAST thing he should try?
32 PGS./Rated T+ ...$2.99",Comics,Annihilation: Nova (2006)  Comic  MARVEL UNIVERSE, T,en,,,comics,medium,Marvel/DC Comics Dataset
31339,War of the Realms (2019) #1,War of the Realms (2019),Jason Aaron,"THE WORLD AT WAR! Asgard. Alfheim. Heven. Jotunheim. Muspelheim. Niffleheim. Nidavellir. Svartalfheim. Vanaheim. All of the Ten Realms have fallen to Malekith and his army except one: Midgard. Home to Thor's beloved humans. Home to heroes and gods alike. Now, at last, it burns. And Thor won't even be there to see it. All hell breaks loose in New York City as Malekith and his allies begin their invasion - and the greatest heroes of the Marvel Universe watch as the Earth falls!",Comics,War of the Realms (2019)  Comic , Rated T+,en,,,comics,medium,Marvel/DC Comics Dataset
19359,Old Man Logan (2016) #7,Old Man Logan (2016 - 2018),Jeff Lemire,"This is Logan at his most fundamental: back to the wall, his survival riding only on his wits, his determination and his Adamantium claws. When Lady Deathstrike and her murderous gang of Reavers follow Old Man Logan to the isolated town of Killhorn Falls, it's up to Logan to fend off his attackers while protecting the civilians-including the girl who will one day grow up and become his wife. It's the ultimate cage match?and EVERYTHING Old Man Logan cares about is on the line!",Comics,Old Man Logan (2016 - 2018)  Comic ,,en,,,comics,medium,Marvel/DC Comics Dataset
7351,Deadpool Max (2010) #4,Deadpool Max (2010 - 2011),David Lapham,"""NO CABLE NO FUTURE"" For years, when Uncle Sam needed to erase untouchable global madmen, it called on the legendary super-agent known as Cable. That is, until two years ago, Cable disappeared for parts unknown...and a certain Merc with a Mouth took up the slack. But now Cable has reemerged from where he claims is the far-flung future to take back his old job. How will that sit with Deadpool? Like Tacos before bedtime. It's super-agent vs super-agent in a fight to the finish.",Comics,Deadpool Max (2010 - 2011)  Comic ,,en,,,comics,medium,Marvel/DC Comics Dataset
14705,Marvel Adventures Spider-Man (2005) #58,Marvel Adventures Spider-Man (2005 - 2010),Paul Tobin,"With his relationship with Chat in turmoil, and with Gwen Stacy oddly claiming she's his girlfriend, and with Aunt May suddenly needing $25,000, life is a little shaky for Peter Parker. Finding out that Tombstone and the Torino crime family have put a price on his head doesn't exactly cheer him up and, now, on top of everything else, the Blonde Phantom Detective Agency is looking to contact Spider-Man, but do they want to recruit him, or join in on the hunt? All Ages ...$2.99",Comics,Marvel Adventures Spider-Man (2005 - 2010)  Comic  MARVEL ADVENTURES, ALL AGES,en,,,comics,medium,Marvel/DC Comics Dataset
18461,New Exiles (2008) #17,New Exiles (2008 - 2009),Chris Claremont,"The heart wants what the heart wants and the
sadistic Slaymaster wants Psylocke's heart...literally! The Elizabeth Braddock of Earth-616 has slipped
through his nefarious fingers one too many times, but he's finally cornered her on a world targeted by Empress Hydra for extermination! As the dimensions buckle and the end-of-all looms nigh, it's a showdown for the record books-and only one will walk away! An issue so shocking we had to call it ""Who Dies Next?""!
Rated A ...$2.99",Comics,New Exiles (2008 - 2009)  Comic ,,en,,,comics,medium,Marvel/DC Comics Dataset
24803,Star Wars: Rebellion (2006) #3,Star Wars: Rebellion (2006 - 2008),,"The'Empire'has infiltrated the command ship of the Rebel fleet with a sleeper agent, and he's just woken up! Now, the lives of everyone onboard are in jeopardy, along with the entire'Alliance'cause. Too bad the young hero'Luke Skywalker'is nowhere to be found. Having received a coded message from Imperial officer'Janek ""Tank"" Sunber, Luke's hijacked a shuttle against orders, determined to find his old friend- even if it means delivering himself straight into an Imperial trap!",Comics,Star Wars: Rebellion (2006 - 2008)  Comic ,,en,,,comics,medium,Marvel/DC Comics Dataset
23820,Squadron Supreme (2008) #8,Squadron Supreme (2008 - 2009),Howard Chaykin,"""GATHER, DARKNESS!""
Heaven knows Emil Burbank should be miserable. His NEW arch nemesis, super-spy Nick Fury, holds more power than the president and his OLD arch nemesis, the omnipotent Hyperion, has just returned to Earth after 5 years in space. But fortune favors the criminally brilliant Burbank, as these two titans have found new targets in their war for the fate of America: each other. Sometimes it's almost TOO easy being evil... Part 2 (of 6).
Parental Advisory ...$2.99",Comics,Squadron Supreme (2008 - 2009)  Comic  MARVEL UNIVERSE, PARENTAL ADVISORY,en,,,comics,medium,Marvel/DC Comics Dataset
13926,Kabuki (2004) #3,Kabuki (2004 - 2007),,"""The Alchemy"" Pt. 3
Kabuki is on a plane leaving Japan, leaving the Noh agency behind. A new passport, a new name, a new look, a new job, and a new life. So who is this new character on the plane with her who seems to know so much?
It's a new start for Kabuki and the perfect jumping on issue for new readers! You've heard about all the awards... You've heard everyone talking about why Kabuki is so amazing and mind-blowing... Now is the chance to see what all the talk is about!",Comics,Kabuki (2004 - 2007)  Comic  ICON, PARENTAL ADVISORY/EXPLICIT CONTENT,en,,,comics,medium,Marvel/DC Comics Dataset
4272,Captain America (2002) #29,Captain America (2002 - 2004),,"AVENGERS DISASSEMBLED TIE-IN! Marvel Knights no more! Cap returns to the Marvel Universe proper, where he's thrown headfirst into one of the most hectic days of his career. Hydra has abducted a senator who's being prepped to run as the next president. Nick Fury enlists the aid of Captain America to bring the senator back home. Meanwhile, all is not right within the S.H.I.E.L.D. organization... who is the puppet master pulling the strings? You won't believe it when you see it!",Comics,Captain America (2002 - 2004)  Comic ,,en,,,comics,medium,Marvel/DC Comics Dataset
23383,Spider-Man's Tangled Web (2001) #12,Spider-Man's Tangled Web (2001 - 2003),Zeb Wells,"In high school, no one can hear you scream. Few kids can brag that their father has gone toe-to-toe with Spider-Man, but even fewer that their father was dressed as a giant frog at the time! Eugene Colorito can. And this mild-mannered teen would just as soon forget the image of his father being beaten over the head with his own spring boot. Unfortunately, Eugene goes to high school with plenty of people eager to help him remember...and daddy's just been released from the pen!",Comics,Spider-Man's Tangled Web (2001 - 2003)  Comic ,,en,,,comics,medium,Marvel/DC Comics Dataset
18429,New Avengers: The Reunion (2009) #2,New Avengers: The Reunion (2009),Jim Mccann,"Written by JIM MCCANN
Penciled by DAVID LOPEZ
Cover by JO CHEN
Ronin & Mockingbird have found each other again, but they might be wishing they hadn't! There's a ticking time bomb out there and these two are going to have to either set aside their issues or duke it out before an entire city goes ""BOOM!"" Odds are there'll be a fight! Plus, what secret has Bobbi been carrying with her since BEFORE the Skrulls abducted her? Find out here as THE REUNION continues!
Rated A ...$3.99",Comics,New Avengers: The Reunion (2009)  Comic  MARVEL UNIVERSE, RATED A,en,,,comics,medium,Marvel/DC Comics Dataset
11137,Haunt of Horror: Edgar Allan Poe (2006) #3,Haunt of Horror: Edgar Allan Poe (2006),Rich Margopoulos,"Horror comics legend Richard Corben (Creepy, Eerie) and long-time collaborator Rich Margopoulos leave no gravestone unturned in this 3-issue limited series that offers wicked spins on the classic poems of Edgar Allen Poe. Each issue features three adaptations -- lovingly rendered in B&W with gray tones as only Corben can do it -- along with the full text of Poe's poem for comparison. In issue #3: ""Berenice,"" ""The Happiest Day,"" and ""Israfel.""
32 PGS./Explicit Content ...$3.99",Comics,Haunt of Horror: Edgar Allan Poe (2006)  Comic  MARVEL UNIVERSE, RATED T+,en,,,comics,medium,Marvel/DC Comics Dataset
22511,Silver Surfer (2014) #14,Silver Surfer (2014 - 2015),Dan Slott,"THE LAST DAYS - ""UNIVERSE 2.0."" Given unheralded new power, the Silver Surfer is tasked with REMAKING THE ENTIRE UNIVERSE! From the laws of physics to the origins of new life itself, what strange new cosmos will Norrin Radd will into being? Meanwhile, Dawn Greenwood has a far less intimidating task. All she has to rebuild... is Planet Earth. Plus, if the Surfer, Dawn, and Toomie were the only survivors of the previous cosmos to make it into the void..why are they not alone?!",Comics,Silver Surfer (2014 - 2015)  Comic  Marvel Universe, Rated T+,en,,,comics,medium,Marvel/DC Comics Dataset
26355,The Amazing Spider-Man (1963) #167,The Amazing Spider-Man (1963 - 1998),Len Wein,"With the help of electro biologist Marla Madison, J. Jonah Jameson launches his Spider-Slayer robot into battle with the wall-crawler. But with J. Jonah Jameson calling the shots, the Spider-Slayer has a less than satisfactory performance. A super-powered being named Will O' the Wisp begins terrorizing New York, while Harry Osborn receives a visit from his psychiatrist Barton Hamilton. Who is Will O' the Wisp? And what effect will his powers of hypnosis have over Spider-Man?",Comics,The Amazing Spider-Man (1963 - 1998)  Comic ,,en,,,comics,medium,Marvel/DC Comics Dataset
16630,Marvel Zombies 3 (2008) #4,Marvel Zombies 3 (2008 - 2009),Fred Van Lente,"The horror hit reaches its blood-curdling, skin-eating,
gore-caked climax! Machine Man trapped in the Zombie-verse! A.R.M.O.R. overrun by the walking dead! The Marvel Universe mere seconds away from being completely
consumed by cannibalistic superhumans! All this, plus - straight from the pages of AVENGERS: THE INITIATIVE - the hottie robot Jocosta! Be there for the finale of the series that IGN.com says ""breathes new life"" into the horror dynasty!
Parental Advisory ...$3.99",Comics,Marvel Zombies 3 (2008 - 2009)  Comic  Marvel Universe, Parental Advisory,en,,,comics,medium,Marvel/DC Comics Dataset
5640,Contagion (2019) #1,Contagion (2019 - 2020),Ed Brisson,"A NEW EVIL BEYOND UNDERSTANDING COMES TO THE MARVEL UNIVERSE! A seemingly unstoppable force has invaded the Marvel Universe, and it's going to take every hero the streets of New York has to stop it! A strange substance is taking over heroes and citizens alike, draining them of their life force, stealing their knowledge and abilities, and neither science nor magic can stop it! Where did it come from? Can anything destroy it? And who will fall to its awful, overwhelming power?",Comics,Contagion (2019 - 2020)  Comic , Rated T+,en,,,comics,medium,Marvel/DC Comics Dataset
